chr,start,end,gene_symbol,strand
chr1,153631129,153634328,SNAPIN,+
chr1,153634263,153643504,ILF2,-
chr1,153700542,153747284,INTS3,+
chr1,153747767,153752633,SLC27A3,+
chr1,153777382,153895451,GATAD2B,-
chr1,153901976,153919154,DENND4B,-
chr1,153920147,153931132,CRTC2,-
chr1,153931574,153940660,SLC39A1,-
chr1,153940314,153946840,CREB3L4,+
chr1,153946744,153950451,JTB,-
chr1,153954092,153958853,RAB13,-
chr1,153965165,154127592,NUP210L,-
chr1,154127779,154155725,TPM3,-
chr1,154171560,154178841,C1orf189,-
chr1,154179176,154193273,C1orf43,-
chr1,154193324,154243986,UBAP2L,+
chr1,154245038,154248351,HAX1,+
chr1,154293591,154297801,AQP10,+
chr1,154300275,154323780,ATP8B2,+
chr1,154377668,154441926,IL6R,+
chr1,154521050,154531120,UBE2Q1,-
chr1,154554532,154600456,ADAR,-
chr1,154897207,154915126,PMVK,-
chr1,154916555,154928639,PBXIP1,-
chr1,154929501,154934258,PYGO2,-
chr1,154934773,154946959,SHC1,-
chr1,154947117,154951725,CKS1B,+
chr1,154955769,154965587,FLAD1,+
chr1,154975105,154991001,ZBTB7B,+
chr1,154991002,155006257,DCST2,-
chr1,155023747,155035252,ADAM15,+
chr1,155036212,155042029,EFNA4,+
chr1,155051347,155060014,EFNA3,+
chr1,155100348,155107386,EFNA1,+
chr1,155107819,155111334,SLC50A1,+
chr1,155141883,155145804,KRTCAP2,-
chr1,155146262,155157447,TRIM46,+
chr1,155165378,155177772,THBS3,-
chr1,155178489,155183630,MTX1,+
chr1,155204238,155214653,GBA,-
chr1,155216995,155225274,FAM189B,-
chr1,155225769,155232176,SCAMP3,-
chr1,155232658,155243320,CLK2,-
chr1,155247217,155259639,HCN3,+
chr1,155278538,155290457,FDPS,+
chr1,155290639,155300909,RUSC1,+
chr1,155305051,155532324,ASH1L,-
chr1,155579960,155584758,MSTO1,+
chr1,155629232,155658823,YY1AP1,-
chr1,155658881,155708801,DAP3,+
chr1,155719448,155829191,GON4L,-
chr1,155829259,155854990,SYT11,+
chr1,155867598,155881193,RIT1,-
chr1,155882833,155904233,KIAA0907,-
chr1,155916629,155948336,ARHGEF2,-
chr1,155978838,155990758,SSR2,-
chr1,156005084,156023616,UBQLN4,-
chr1,156024516,156028301,LAMTOR2,+
chr1,156030939,156040305,RAB25,+
chr1,156052336,156107657,LMNA,+
chr1,156163722,156182587,SLC25A44,+
chr1,156182778,156213123,PMF1-BGLAP,+
chr1,156182778,156209868,PMF1,+
chr1,156213111,156217908,PAQR6,-
chr1,156219014,156261289,SMG5,-
chr1,156254069,156262234,TMEM79,+
chr1,156278751,156308206,CCT3,-
chr1,156307104,156316786,TSACC,+
chr1,156338979,156355013,RHBG,+
chr1,156374043,156391558,C1orf61,-
chr1,156433512,156470634,MEF2D,-
chr1,156495196,156542396,IQGAP3,-
chr1,156551156,156557520,TTC24,+
chr1,156564099,156571279,GPATCH4,-
chr1,156611739,156629324,BCAN,+
chr1,156638554,156647189,NES,-
chr1,156669397,156675608,CRABP2,-
chr1,156691682,156698231,ISG20L2,-
chr1,156698262,156706752,RRNAD1,+
chr1,156707093,156710923,MRPL24,-
chr1,156711898,156722240,HDGF,-
chr1,156737273,156770609,PRCC,+
chr1,156776034,156786640,SH2D2A,-
chr1,156785541,156851642,NTRK1,+
chr1,156904631,157015162,ARHGEF11,-
chr1,157094458,157108383,ETV3,-
chr1,157963062,158070052,KIRREL,+
chr1,159887896,159895332,TAGLN2,-
chr1,159896828,159915386,IGSF9,-
chr1,159997461,160001783,PIGM,-
chr1,160007256,160040051,KCNJ10,-
chr1,160175108,160185166,PEA15,+
chr1,160185504,160232350,DCAF8,-
chr1,160246598,160254941,PEX19,-
chr1,160258376,160313354,COPA,-
chr1,160313062,160328742,NCSTN,+
chr1,160964995,160991133,F11R,-
chr1,161009040,161015769,USF1,-
chr1,161070345,161087866,PFDN2,-
chr1,161087861,161095235,NIT1,+
chr1,161090766,161102478,DEDD,-
chr1,161123533,161128646,UFC1,+
chr1,161129253,161135516,USP21,+
chr1,161136180,161141010,PPOX,+
chr1,161141099,161147758,B4GALT3,-
chr1,161159518,161168843,ADAMTS4,-
chr1,161171936,161184185,NDUFS2,+
chr1,161185086,161189038,FCER1G,+
chr1,161195728,161200536,TOMM40L,+
chr1,161199455,161208000,NR1I3,-
chr1,161284165,161334541,SDHC,+
chr1,161334520,161337673,CFAP126,-
chr1,161494329,161496687,HSPA6,+
chr1,161692442,161697933,FCRLB,+
chr1,161719557,161726954,DUSP12,+
chr1,161736033,161933860,ATF6,+
chr1,161952981,161994255,OLFML2B,-
chr1,162343514,162346644,SPATA46,-
chr1,162466963,162499419,UHMK1,+
chr1,162531229,162569633,UAP1,+
chr1,162760491,162782608,HSD17B7,+
chr1,163112088,163291581,RGS5,-
chr1,163291722,163325553,NUF2,+
chr1,164528596,164821067,PBX1,+
chr1,165600109,165625373,MGST3,+
chr1,165631448,165667900,ALDH9A1,-
chr1,165693527,165738159,TMCO1,-
chr1,165796731,165880855,UCK2,+
chr1,166808640,166825581,POGK,+
chr1,166825746,166845654,TADA1,-
chr1,167190065,167396582,POU2F1,+
chr1,167510249,167523056,CREG1,-
chr1,167691186,167761156,MPZL1,+
chr1,167778624,167883464,ADCY10,-
chr1,167885912,167906307,MPC2,-
chr1,167905796,168045081,DCAF6,+
chr1,168048779,168106905,GPR161,-
chr1,168148082,168171352,TIPRL,+
chr1,168195254,168212088,SFT2D2,+
chr1,169075946,169101960,ATP1B1,+
chr1,169101767,169337201,NME7,-
chr1,169337116,169365782,BLZF1,+
chr1,169364107,169429907,CCDC181,-
chr1,169433146,169455208,SLC19A2,-
chr1,169761669,169764117,METTL18,-
chr1,169764139,169822229,C1orf112,+
chr1,169822214,169863100,SCYL3,-
chr1,169890469,170043879,KIFAP3,-
chr1,170501262,170522974,GORAB,+
chr1,171454665,171562650,PRRC2C,+
chr1,171669295,171711379,VAMP4,-
chr1,171750760,171766856,METTL13,+
chr1,172389827,172437969,C1orf105,+
chr1,172410596,172413230,PIGC,-
chr1,172501488,172580973,SUCO,+
chr1,173446485,173457946,PRDX6,+
chr1,173684079,173755840,KLHL20,+
chr1,173768687,173793777,CENPL,-
chr1,173793796,173827682,DARS2,+
chr1,173837219,173855774,ZBTB37,+
chr1,173900221,173962210,RC3H1,-
chr1,174128551,174927327,RABGAP1L,+
chr1,174968570,174981163,CACYBP,+
chr1,174982093,174992591,MRPS14,-
chr1,175126122,175162229,KIAA0040,-
chr1,175913961,176176380,RFWD2,-
chr1,178062863,178448649,RASAL2,+
chr1,178694281,178890977,RALGPS2,+
chr1,178818669,178840215,ANGPTL1,-
chr1,178995073,179045702,FAM20B,+
chr1,179051111,179065131,TOR3A,+
chr1,179068461,179198819,ABL2,-
chr1,179262848,179327815,SOAT1,+
chr1,179809101,179846941,TOR1AIP2,-
chr1,179851176,179889212,TOR1AIP1,+
chr1,179923907,180084015,CEP350,+
chr1,180123967,180167169,QSOX1,+
chr1,180199432,180244188,LHX4,+
chr1,180257351,180472022,ACBD6,-
chr1,180601145,180859415,XPR1,+
chr1,180941847,180992257,STX6,-
chr1,181057637,181059979,IER5,+
chr1,182347227,182361341,GLUL,-
chr1,182567757,182573548,RGS16,-
chr1,182758583,182799519,NPL,+
chr1,182808438,182857117,DHX9,+
chr1,182992594,183114727,LAMC1,+
chr1,183155173,183214262,LAMC2,+
chr1,183441505,183523328,SMG7,+
chr1,183595327,183605076,ARPC5,-
chr1,183774214,183897685,RGL1,+
chr1,183898795,184006904,COLGALT2,-
chr1,184020784,184043346,TSEN15,+
chr1,184356149,184598155,C1orf21,+
chr1,184659624,184724041,EDEM3,-
chr1,185014550,185071740,RNF2,+
chr1,185087216,185126230,TRMT1L,-
chr1,185126191,185260913,SWT1,+
chr1,185265519,185286461,IVNS1ABP,-
chr1,186280783,186344457,TPR,-
chr1,186344889,186390503,C1orf27,+
chr1,186412697,186430240,PDC,-
chr1,192778168,192781407,RGS2,+
chr1,192981495,193028523,UCHL5,-
chr1,193029003,193060907,TROVE2,+
chr1,193065594,193075244,GLRX2,-
chr1,193091087,193223945,CDC73,+
chr1,193147859,193155743,B3GALT2,-
chr1,196194908,196577561,KCNT2,-
chr1,197053256,197115824,ASPM,-
chr1,197122813,197169672,ZBTB41,-
chr1,197473877,197744623,DENND1B,-
chr1,197871681,197876497,C1orf53,+
chr1,198126107,198291550,NEK7,+
chr1,200374074,200379186,ZNF281,-
chr1,200520624,200589862,KIF14,-
chr1,200609934,200639126,DDX59,-
chr1,200708685,200829835,CAMSAP2,+
chr1,200860626,200884864,C1orf106,+
chr1,201103898,201140710,TMEM9,-
chr1,201617449,201796102,NAV1,+
chr1,201798287,201853422,IPO9,+
chr1,201857804,201861715,SHISA4,+
chr1,201865583,201915716,LMOD1,-
chr1,201924618,201939789,TIMM17A,+
chr1,201951765,201975275,RNPEP,+
chr1,201979689,201986316,ELF3,+
chr1,202092028,202098634,GPR37L1,+
chr1,202102531,202113871,ARL8A,-
chr1,202300784,202311094,UBE2T,-
chr1,202317829,202557697,PPP1R12B,+
chr1,202559723,202679551,SYT2,-
chr1,202847409,202858385,RABIF,-
chr1,202860223,202896400,KLHL12,-
chr1,202909952,202927700,ADIPOR1,-
chr1,202931000,202936404,CYB5R1,-
chr1,202976494,202993976,TMEM183A,+
chr1,202995648,203047864,PPFIA4,+
chr1,203096835,203136533,ADORA1,+
chr1,203274663,203278730,BTG2,+
chr1,203595914,203713209,ATP2B4,+
chr1,203764664,203823256,ZC3H11A,+
chr1,203766650,203770202,ZBED6,+
chr1,203830712,203840280,SNRPE,+
chr1,204042245,204096871,SOX13,+
chr1,204100188,204121310,ETNK2,-
chr1,204372491,204380945,PPP1R15B,-
chr1,204485506,204527248,MDM4,+
chr1,205055269,205091150,RBBP5,-
chr1,205111630,205180727,DSTYK,-
chr1,205197037,205242471,TMCC2,+
chr1,205271190,205290919,NUAK2,-
chr1,205577070,205602000,ELK4,-
chr1,205681946,205719372,NUCKS1,-
chr1,205737113,205744610,RAB29,-
chr1,205758220,205782324,SLC41A1,-
chr1,205797149,205819276,PM20D1,-
chr1,206137264,206155151,FAM72A,+
chr1,206516196,206637783,SRGAP2,+
chr1,206643585,206670223,IKBKE,+
chr1,206680862,206762616,RASSF5,+
chr1,206764973,206785904,EIF2D,-
chr1,206808880,206822542,DYRK3,+
chr1,207217193,207226325,YOD1,-
chr1,207226619,207254368,PFKFB2,+
chr1,207494816,207534311,CD55,+
chr1,207925382,207968861,CD46,+
chr1,210001311,210030910,DIEXF,+
chr1,210406194,210416460,SERTAD4,+
chr1,211432707,211489727,RCOR3,+
chr1,211748380,211752099,SLC30A1,-
chr1,211831597,211848972,NEK2,-
chr1,212113740,212209002,INTS7,-
chr1,212208894,212278348,DTL,+
chr1,212458878,212535205,PPP2R5A,+
chr1,212537815,212588267,TMEM206,-
chr1,212606228,212619721,NENF,+
chr1,212781969,212794119,ATF3,+
chr1,212797788,212800120,FAM71A,+
chr1,212899494,212965139,NSL1,-
chr1,212965169,212990167,TATDN3,+
chr1,213003482,213020991,SPATA45,-
chr1,213031596,213072705,FLVCR1,+
chr1,213123861,213164927,VASH2,+
chr1,213165523,213189217,ANGEL2,-
chr1,213224574,213446808,RPS6KC1,+
chr1,214522038,214725024,PTPN14,-
chr1,214776531,214837914,CENPF,+
chr1,215740721,215795163,KCTD3,+
chr1,217600333,217804444,GPATCH2,-
chr1,218458628,218511325,RRP15,+
chr1,218518625,218617961,TGFB2,+
chr1,219347172,219386207,LYPLAL1,+
chr1,220087605,220101993,SLC30A10,-
chr1,220141941,220220000,EPRS,-
chr1,220230823,220263195,BPNT1,-
chr1,220267454,220321383,IARS2,+
chr1,220321609,220445843,RAB3GAP2,-
chr1,220701524,220837799,MARK1,+
chr1,220863627,220872499,C1orf115,+
chr1,220921587,220958157,43526,+
chr1,220960038,220987741,43525,+
chr1,221052742,221058401,HLX,+
chr1,222695601,222721444,HHIPL2,-
chr1,222731243,222763275,TAF1A,-
chr1,222791443,222841354,MIA3,+
chr1,222841354,222885864,AIDA,-
chr1,222885894,222908538,BROX,+
chr1,222910557,222924002,FAM177B,+
chr1,222988430,223179337,DISP1,+
chr1,223282747,223316624,TLR5,-
chr1,223889294,223963720,CAPN2,+
chr1,223967594,224033674,TP53BP2,-
chr1,224301788,224349749,FBXO28,+
chr1,224370909,224381143,DEGS1,+
chr1,224415035,224517891,NVL,-
chr1,224544512,224567154,CNIH4,+
chr1,224572844,224622001,WDR26,-
chr1,224622596,224928251,CNIH3,+
chr1,225117355,225586996,DNAH14,+
chr1,225589203,225616557,LBR,-
chr1,225674530,225840845,ENAH,-
chr1,225965514,225978168,SRP9,+
chr1,225997775,226033264,EPHX1,+
chr1,226033232,226070420,TMEM63A,-
chr1,226073981,226076846,LEFTY1,-
chr1,226107576,226112040,PYCR2,-
chr1,226124297,226129192,LEFTY2,-
chr1,226170402,226187066,SDE2,-
chr1,226250407,226259703,H3F3A,+
chr1,226332379,226374423,ACBD3,-
chr1,226411318,226414756,MIXL1,+
chr1,226418849,226497449,LIN9,-
chr1,226548391,226595801,PARP1,-
chr1,226819390,226926876,ITPKB,-
chr1,227058272,227083804,PSEN2,+
chr1,227127937,227175246,COQ8A,+
chr1,227177565,227505826,CDC42BPA,-
chr1,227751219,227850164,ZNF678,+
chr1,227915868,227968932,SNAP47,+
chr1,227918889,227923112,JMJD4,-
chr1,228270360,228286913,ARF1,+
chr1,228288427,228291163,C1orf35,-
chr1,228294379,228297013,MRPL55,-
chr1,228327784,228336656,GUK1,+
chr1,228337414,228347527,GJC2,+
chr1,228353508,228369958,IBA57,+
chr1,228395830,228566575,OBSCN,+
chr1,228581376,228594517,TRIM11,-
chr1,228595635,228604583,TRIM17,-
chr1,228675067,228683889,RNF187,+
chr1,228870823,228882416,RHOU,+
chr1,229406808,229441641,RAB4A,+
chr1,229456751,229478688,CCSAP,-
chr1,229566991,229569843,ACTA1,-
chr1,229577043,229644088,NUP133,-
chr1,229652328,229694442,ABCB10,-
chr1,229728857,229761794,TAF5L,-
chr1,229761962,229795947,URB2,+
chr1,230193535,230417876,GALNT2,+
chr1,230778201,230829731,COG2,+
chr1,230838268,230850336,AGT,-
chr1,230972864,231005335,C1orf198,-
chr1,231041986,231114618,TTC13,-
chr1,231114794,231136479,ARV1,+
chr1,231359508,231376933,C1orf131,-
chr1,231376918,231413719,GNPAT,+
chr1,231468476,231473618,EXOC8,-
chr1,231473681,231490775,SPRTN,+
chr1,231499496,231560790,EGLN1,-
chr1,231664398,231702270,TSNAX,+
chr1,231762560,232177018,DISC1,+
chr1,232533710,232651354,SIPA1L2,-
chr1,233086276,233114548,NTPCR,+
chr1,233119881,233431459,PCNX2,-
chr1,233463513,233520894,MAP3K21,+
chr1,233749749,233808258,KCNK1,+
chr1,234509182,234519795,COA6,+
chr1,234527058,234614849,TARBP1,-
chr1,234740014,234745271,IRF2BP2,-
chr1,235272655,235292256,TOMM20,-
chr1,235294497,235324931,RBM34,-
chr1,235330209,235491532,ARID4B,-
chr1,235491752,235507847,GGPS1,+
chr1,235530674,235612283,TBCE,+
chr1,235610504,235667781,B3GALNT2,-
chr1,235824330,236047008,LYST,-
chr1,236139129,236228481,NID1,-
chr1,236305831,236372209,GPR137B,+
chr1,236378421,236445339,ERO1B,-
chr1,236557679,236648008,EDARADD,+
chr1,236686738,236716281,LGALS8,+
chr1,236712304,236767841,HEATR1,-
chr1,236849753,236927931,ACTN2,+
chr1,236958580,237067281,MTR,+
chr1,240255184,240638489,FMN2,+
chr1,240652872,240775462,GREM2,-
chr1,241660856,241683085,FH,-
chr1,241756451,241803701,OPN3,-
chr1,241792165,241799232,CHML,-
chr1,241815579,241965435,WDR64,+
chr1,242011492,242053241,EXO1,+
chr1,242158791,242162385,MAP1LC3C,-
chr1,243287729,243418708,CEP170,-
chr1,243419306,243663393,SDCCAG8,+
chr1,243651534,244006584,AKT3,-
chr1,244214560,244220778,ZBTB18,+
chr1,244515936,244552390,C1orf100,+
chr1,244571793,244615436,ADSS,-
chr1,244624672,244803662,C1orf101,+
chr1,244816349,244872336,DESI2,+
chr1,244998607,245008365,COX20,+
chr1,245013601,245027827,HNRNPU,-
chr1,245133630,245288530,EFCAB2,+
chr1,246703862,246729565,TFB2M,-
chr1,246729638,246831884,CNST,+
chr1,246887377,246931439,SCCPDH,+
chr1,247002399,247095280,AHCTF1,-
chr1,247108848,247171395,ZNF695,-
chr1,247263263,247267674,ZNF669,-
chr1,247285276,247335319,ZNF124,-
chr1,247460714,247495242,ZNF496,-
chr1,249104644,249120484,SH3BP5L,-
chr1,249132376,249143716,ZNF672,+
chr1,249144202,249153315,ZNF692,-
chr10,180404,300577,ZMYND11,+
chr10,852853,977645,LARP4B,-
chr10,1034348,1063708,GTPBP4,+
chr10,1064846,1071799,IDI2,-
chr10,1085358,1102656,IDI1,-
chr10,1102775,1178237,WDR37,+
chr10,3109711,3178997,PFKP,+
chr10,3179918,3215033,PITRM1,-
chr10,3818187,3827473,KLF6,-
chr10,5454513,5501019,NET1,+
chr10,5680819,5708558,ASB13,-
chr10,5726800,5805703,FAM208B,+
chr10,5807185,5855512,GDI2,-
chr10,5903688,5931860,ANKRD16,-
chr10,5931534,5979558,FBXO18,+
chr10,6186840,6277508,PFKFB3,+
chr10,7200585,7453448,SFMBT2,-
chr10,7792924,7829990,KIN,-
chr10,7830066,7849764,ATP5C1,+
chr10,7860466,8057016,TAF3,+
chr10,8096666,8117164,GATA3,+
chr10,11502508,11653788,USP6NL,-
chr10,11962020,12085169,UPF2,-
chr10,12110915,12165227,DHTKD1,+
chr10,12171639,12211957,SEC61A2,+
chr10,12207326,12238143,NUDT5,-
chr10,12237960,12292589,CDC123,+
chr10,13203553,13253104,MCM10,+
chr10,13319795,13342130,PHYH,-
chr10,13359437,13390298,SEPHS1,-
chr10,13480483,13544976,BEND7,-
chr10,13628938,13672868,PRPF18,+
chr10,13685705,13749567,FRMD4A,-
chr10,14560555,14646417,FAM107B,-
chr10,14861250,14879983,CDNF,-
chr10,14880158,14913740,HSPA14,+
chr10,14920781,14946314,SUV39H2,+
chr10,14946609,14996431,DCLRE1C,-
chr10,15001437,15014850,MEIG1,+
chr10,15139178,15146256,RPP38,+
chr10,15147770,15210695,NMT2,-
chr10,15820167,15902532,FAM188A,-
chr10,16478941,16555744,PTER,+
chr10,17179334,17244070,TRDMT1,-
chr10,17270257,17279592,VIM,+
chr10,17631957,17659373,HACD1,-
chr10,17686123,17758823,STAM,+
chr10,18834135,18940566,NSUN6,-
chr10,18948312,18966940,ARL5B,+
chr10,21783420,21786213,CASC10,-
chr10,21802406,21814611,SKIDA1,-
chr10,21822277,22032559,MLLT10,+
chr10,22045476,22292650,DNAJC1,-
chr10,22605311,22620414,COMMD3-BMI1,+
chr10,22605311,22609246,COMMD3,+
chr10,22610138,22620414,BMI1,+
chr10,23384426,23410942,MSRB2,+
chr10,25305507,25315593,THNSL1,+
chr10,26986352,27035727,PDSS1,+
chr10,27035524,27150016,ABI1,-
chr10,27293044,27389427,ANKRD26,-
chr10,27399039,27443349,YME1L1,-
chr10,27443752,27476882,MASTL,+
chr10,27484142,27531068,ACBD5,-
chr10,27793102,27831166,RAB18,+
chr10,28821516,28912041,WAC,+
chr10,28966423,28971868,BAMBI,+
chr10,30598729,30638267,MTPAP,-
chr10,30722949,30750762,MAP3K8,+
chr10,32297937,32345371,KIF5B,-
chr10,32556643,32667726,EPC1,-
chr10,33189245,33224486,ITGB1,-
chr10,35297478,35379570,CUL2,-
chr10,35927176,35930362,FZD8,-
chr10,38065453,38146564,ZNF248,-
chr10,38299577,38349017,ZNF33A,+
chr10,38383263,38439197,ZNF37A,+
chr10,43084531,43134285,ZNF33B,-
chr10,43277953,43330385,BMS1,+
chr10,43633892,43680756,CSGALNACT2,+
chr10,43881064,43904696,HNRNPF,-
chr10,44051791,44070066,ZNF239,-
chr10,44101854,44113352,ZNF485,+
chr10,45471708,45474330,C10orf10,-
chr10,45496272,45500777,ZNF22,+
chr10,45950032,46090354,43532,-
chr10,46110948,46168261,ZFAND4,-
chr10,46222647,46288412,WASHC2C,+
chr10,46955443,46970601,SYT15,-
chr10,48215723,48237508,AGAP9,+
chr10,48247661,48252126,FAM25G,+
chr10,49654067,49701692,ARHGAP22,-
chr10,50662525,50747169,ERCC6,-
chr10,50723150,50732327,PGBD3,-
chr10,50942686,50970425,OGDHL,-
chr10,51026320,51371371,PARG,-
chr10,51371378,51734610,TIMM23B,+
chr10,51565107,51590734,NCOA4,+
chr10,51592079,51623386,TIMM23,-
chr10,51748077,51770259,AGAP6,+
chr10,51827647,51893269,WASHC2A,+
chr10,52065344,52383737,SGMS1,-
chr10,52499447,52516948,ASAH2B,+
chr10,53455245,53459355,CSTF2T,-
chr10,58117198,58121034,ZWINT,-
chr10,59951277,60027694,IPMK,-
chr10,60028861,60049019,CISD1,+
chr10,60094738,60130513,UBE2D1,+
chr10,60144902,60158990,TFAM,+
chr10,61410521,61469837,SLC16A9,-
chr10,61548504,61666414,CCDC6,-
chr10,61786055,61900774,ANK3,-
chr10,62538088,62554610,CDK1,+
chr10,62629195,62704033,RHOBTB1,-
chr10,63661012,63856707,ARID5B,+
chr10,63952844,64028622,RTKN2,-
chr10,64564515,64568239,ADO,+
chr10,64893006,64914791,NRBF2,+
chr10,64926980,65281835,JMJD1C,-
chr10,65281122,65384883,REEP3,+
chr10,69570965,69597937,DNAJC12,-
chr10,69644426,69678147,SIRT1,+
chr10,69681655,69835103,HERC4,-
chr10,70042416,70092684,PBLD,-
chr10,70091449,70102953,HNRNPH3,+
chr10,70103162,70167051,RUFY2,-
chr10,70173820,70231730,DNA2,-
chr10,70242089,70287280,SLC25A16,-
chr10,70320116,70454239,TET1,+
chr10,70480900,70552134,CCAR1,+
chr10,70661033,70706603,DDX50,+
chr10,70715878,70744825,DDX21,+
chr10,70748476,70776739,KIF1BP,+
chr10,70883908,70934172,VPS26A,+
chr10,70939959,70968854,SUPV3L1,+
chr10,71077936,71161638,HK1,+
chr10,71211225,71267423,TSPAN15,+
chr10,71561643,71718904,COL13A1,+
chr10,71812356,71872040,H2AFY2,+
chr10,71872022,71892690,AIFM2,-
chr10,71897736,71906496,TYSND1,-
chr10,71909959,71930285,SAR1A,-
chr10,71962585,71993190,PPA1,-
chr10,72058725,72142406,LRRC20,-
chr10,72163860,72188374,EIF4EBP2,+
chr10,72238563,72328206,PALD1,+
chr10,72575703,72640946,SGPL1,+
chr10,72642036,72648543,PCBD1,-
chr10,73079009,73123147,SLC29A3,+
chr10,73571639,73575704,CDH23,+
chr10,73576039,73611132,PSAP,-
chr10,73818791,73848790,SPOCK2,-
chr10,73855789,73976199,ASCC1,-
chr10,73975757,73995618,ANAPC16,+
chr10,74033676,74035794,DDIT4,+
chr10,74092587,74114907,DNAJB12,-
chr10,74127083,74385949,MICU1,-
chr10,74451888,74647452,MCU,+
chr10,74766974,74856732,P4HA1,-
chr10,74870132,74891586,NUDT13,+
chr10,74894281,74927853,ECD,-
chr10,74927876,75001939,FAM149B1,+
chr10,75001711,75007089,DNAJC9,-
chr10,75008600,75012451,MRPS16,-
chr10,75013515,75118617,CFAP70,-
chr10,75134858,75173843,ANXA7,-
chr10,75183336,75193319,MSS51,-
chr10,75196185,75255782,PPP3CB,-
chr10,75404638,75415863,SYNPO2L,-
chr10,75434032,75457554,AGAP5,-
chr10,75504130,75531933,SEC24C,+
chr10,75532048,75535977,FUT11,+
chr10,75545381,75561556,ZSWIM8,+
chr10,75561668,75571607,NDST2,-
chr10,75757871,75879918,VCL,+
chr10,75880014,75910843,AP3M1,-
chr10,75910942,76469061,ADK,+
chr10,76586170,76792380,KAT6B,+
chr10,76871392,76941881,SAMD8,+
chr10,76969911,76991206,VDAC2,+
chr10,76993728,76995770,COMTD1,-
chr10,77157587,77161652,ZNF503,-
chr10,79550548,79686348,DLG5,-
chr10,79734906,79789298,POLR3A,-
chr10,79793517,79816571,RPS24,+
chr10,81107219,81115090,PPIF,+
chr10,81838401,81852307,TMEM254,+
chr10,81914879,81965433,ANXA11,-
chr10,82168241,82192753,FAM213A,+
chr10,85899184,85913311,GHITM,+
chr10,86184694,86278277,CCSER2,+
chr10,88195012,88281541,WAPL,-
chr10,88516395,88684945,BMPR1A,+
chr10,88809958,88854804,GLUD1,-
chr10,88854921,88951240,FAM35A,+
chr10,88985204,88994735,NUTM2A,+
chr10,89264222,89313218,MINPP1,+
chr10,89419475,89507462,PAPSS2,+
chr10,89511268,89577988,ATAD1,-
chr10,89618917,89623194,KLLN,-
chr10,89623194,89731687,PTEN,+
chr10,90973325,91011796,LIPA,-
chr10,91152302,91166244,IFIT1,+
chr10,91174324,91180759,IFIT5,+
chr10,91339253,91405329,PANK1,-
chr10,91461346,91534700,KIF20B,+
chr10,92631708,92668312,RPP30,+
chr10,92980358,93044088,PCGF5,+
chr10,93170041,93223421,HECTD2,+
chr10,93558150,93625232,TNKS2,+
chr10,93666344,93669258,FGFBP3,-
chr10,93683735,93790082,BTAF1,+
chr10,93808396,94050875,CPEB3,-
chr10,94050919,94113721,43529,+
chr10,94211440,94333852,IDE,-
chr10,94352824,94415152,KIF11,+
chr10,94608211,94819251,EXOC6,+
chr10,94821020,94828454,CYP26C1,+
chr10,95256368,95288849,CEP55,+
chr10,95427639,95462716,FRA10AC1,-
chr10,95653726,95663581,SLC35G1,+
chr10,96092982,96122733,NOC3L,-
chr10,96162185,96296089,TBC1D12,+
chr10,96305523,96361856,HELLS,+
chr10,96997324,97050905,PDLIM1,-
