chr,start,end,gene_symbol,strand
chr20,44313289,44333658,WFDC10B,-
chr20,44330654,44337456,WFDC13,+
chr20,44350973,44354469,SPINT4,+
chr20,44802371,44937137,CDH22,-
chr20,45128268,45142198,ZNF334,-
chr20,45169669,45179213,OCSTAMP,-
chr20,45523262,45817492,EYA2,+
chr20,47240792,47444420,PREX1,-
chr20,47980413,48099181,KCNB1,-
chr20,48120410,48184707,PTGIS,-
chr20,48884022,48896332,LINC01272,+
chr20,50003493,50179370,NFATC2,-
chr20,50399255,50419062,SALL4,-
chr20,51801821,52111869,TSHZ2,+
chr20,52560076,52687304,BCAS1,-
chr20,52769987,52790516,CYP24A1,-
chr20,53092010,53267710,DOK5,+
chr20,54572412,54580528,CBLN4,-
chr20,55108301,55111574,FAM209B,+
chr20,55904830,55919049,SPO11,+
chr20,56071020,56100183,CTCFL,-
chr20,56136136,56141513,PCK1,+
chr20,56178901,56195632,ZBP1,-
chr20,56725982,56736186,C20orf85,+
chr20,57766074,57834168,ZNF831,+
chr20,57875481,57901047,EDN3,+
chr20,58152563,58422766,PHACTR3,+
chr20,58438611,58508718,SYCP2,-
chr20,58533470,58588168,CDH26,+
chr20,58630979,58648008,C20orf197,+
chr20,59827481,60515673,CDH4,+
chr20,60790016,60795323,HRH3,-
chr20,60985292,61002629,RBBP8NL,-
chr20,61038552,61051026,GATA5,-
chr20,61147659,61167971,MIR1-1HG,+
chr20,61340188,61394123,NTSR1,+
chr20,61867234,61871859,BIRC7,+
chr20,61872135,61885892,NKAIN4,-
chr20,61974661,61992748,CHRNA4,-
chr20,62184372,62188061,FNDC11,+
chr20,62711434,62731996,OPRL1,+
chr21,14982497,15013906,POTED,+
chr21,15857548,15955723,SAMSN1,-
chr21,15963712,16015428,LOC388813,-
chr21,19289656,19639687,CHODL,+
chr21,19641432,19775970,TMPRSS15,-
chr21,27838527,27945723,CYYR1,-
chr21,30449791,30548210,MAP3K7CL,+
chr21,30909253,31312370,GRIK1,-
chr21,31586323,31588469,CLDN8,-
chr21,34442449,34444728,OLIG1,+
chr21,35818985,35832236,KCNE1,-
chr21,35888739,35897765,RCAN1,-
chr21,36041461,36090525,CLIC6,+
chr21,36160097,36421595,RUNX1,-
chr21,37832918,37948867,CLDN14,-
chr21,38996524,39288741,KCNJ6,-
chr21,39426312,39493454,DSCR4,-
chr21,39601836,39673748,KCNJ15,+
chr21,39739182,40033704,ERG,-
chr21,40984866,41034816,B3GALT5,+
chr21,41117333,41174023,IGSF5,+
chr21,41239346,41301322,PCP4,+
chr21,41384342,42219039,DSCAM,-
chr21,42688660,42729654,FAM3B,+
chr21,42733949,42780869,MX2,+
chr21,42792484,42831141,MX1,+
chr21,42836477,42880085,TMPRSS2,-
chr21,43305218,43373999,C2CD2,-
chr21,43483067,43563105,UMODL1,+
chr21,43731776,43735706,TFF3,-
chr21,43766465,43771208,TFF2,-
chr21,43782390,43786644,TFF1,-
chr21,43791995,43809258,TMPRSS3,-
chr21,43823970,43867790,UBASH3A,+
chr21,44589117,44592920,CRYAA,+
chr21,45773483,45862964,TRPM2,+
chr21,48018530,48025035,S100B,-
chr22,17071647,17073700,CCT8L2,-
chr22,17264301,17302589,XKR3,-
chr22,17442825,17489112,GAB4,-
chr22,17597188,17602257,CECR6,-
chr22,21369441,21382302,P2RX6,+
chr22,21383006,21386847,SLC7A4,-
chr22,22868059,22874624,ZNF280A,-
chr22,22987090,22990368,GGTLC2,+
chr22,23229959,23238014,IGLL5,+
chr22,24376132,24384311,GSTT1,-
chr22,24615621,24641110,GGT5,-
chr22,25115000,25170687,PIWIL3,-
chr22,26138110,26427007,MYO18B,+
chr22,26565439,26779563,SEZ6L,+
chr22,26995361,27013991,CRYBB1,-
chr22,27017927,27026636,CRYBA4,+
chr22,27444105,27456480,LOC284898,-
chr22,29834571,29838444,RFPL1,+
chr22,30476057,30573064,HORMAD2,+
chr22,30636435,30642840,LIF,-
chr22,30658816,30662832,OSM,-
chr22,30884888,30901698,SEC14L4,-
chr22,30920916,30942669,SEC14L6,-
chr22,32439018,32509016,SLC5A1,+
chr22,32545518,32555243,C22orf42,-
chr22,32750871,32757148,RFPL3,+
chr22,32809833,32853373,BPIFC,-
chr22,32908538,33402806,SYN3,-
chr22,36002810,36019401,MB,-
chr22,36536370,36562225,APOL3,-
chr22,36585175,36600879,APOL4,-
chr22,36649116,36663577,APOL1,+
chr22,36956915,37098690,CACNG2,-
chr22,37196744,37215517,PVALB,-
chr22,37309674,37336481,CSF2RB,+
chr22,37387159,37403877,TEX33,-
chr22,37521877,37571158,IL2RB,-
chr22,37600276,37608416,SSTR3,-
chr22,37621300,37640339,RAC2,-
chr22,37678423,37711389,CYTH4,+
chr22,37763999,37823505,ELFN2,-
chr22,39378403,39388784,APOBEC3B,+
chr22,39619363,39641060,PDGFB,-
chr22,39966757,40085740,CACNA1I,+
chr22,40139048,40289794,ENTHD1,-
chr22,40297085,40369346,GRAP2,+
chr22,40390952,40426043,FAM83F,+
chr22,42776412,42828401,NFAM1,-
chr22,43088120,43117307,A4GALT,-
chr22,43599228,43739394,SCUBE1,-
chr22,43808019,43902800,MPPED1,+
chr22,44275557,44287893,PNPLA5,-
chr22,44639556,44708731,KIAA1644,-
chr22,45680867,45691755,UPK3A,+
chr22,46316245,46373008,WNT7B,-
chr22,48885271,49147747,FAM19A5,+
chr22,50014103,50051190,C22orf34,-
chr22,50528434,50600116,MOV10L1,+
chr22,50986461,50989452,KLHDC7B,+
chr3,238278,451100,CHL1,+
chr3,1134341,1445294,CNTN6,+
chr3,2140549,3099645,CNTN4,+
chr3,3108007,3152058,IL5RA,-
chr3,3841114,3891518,LRRN1,+
chr3,6902801,7783218,GRM7,+
chr3,8661085,8693764,SSUH2,-
chr3,8775485,8788451,CAV3,+
chr3,8792093,8811300,OXTR,-
chr3,9908393,9920740,CIDEC,-
chr3,10365706,10547374,ATP2B2,-
chr3,10857884,10982419,SLC6A11,+
chr3,11034419,11080935,SLC6A1,+
chr3,11178778,11304939,HRH1,+
chr3,12775028,12810956,TMEM40,-
chr3,13590624,13679922,FBLN2,+
chr3,13860081,13921618,WNT7A,-
chr3,14860468,14976072,FGD5,+
chr3,16215828,16273499,GALNT15,+
chr3,16628298,16647006,DAZL,-
chr3,18004063,18310414,LOC339862,+
chr3,19190016,19577135,KCNH8,+
chr3,19920963,19975706,EFHB,-
chr3,21462489,21792816,ZNF385D,-
chr3,24870813,25639423,RARB,+
chr3,26664296,26752267,LRRC3B,+
chr3,27152393,27258014,NEK10,-
chr3,30767691,30936153,GADL1,-
chr3,35682509,35835988,ARPP21,+
chr3,36421978,36589499,STAC,+
chr3,36753912,36781352,DCLK3,-
chr3,36868307,36986548,TRANK1,-
chr3,37027356,37034795,EPM2AIP1,-
chr3,37493812,37861281,ITGA9,+
chr3,38738836,38835501,SCN10A,-
chr3,38887259,38995142,SCN11A,-
chr3,39304984,39323226,CX3CR1,-
chr3,39371196,39375171,CCR8,+
chr3,39509063,39557494,MOBP,+
chr3,39850404,40301812,MYRIP,+
chr3,42299315,42307687,CCK,-
chr3,42438569,42452094,LYZL4,-
chr3,42727010,42733938,KLHL40,+
chr3,42734154,42744319,HHATL,-
chr3,42977833,42984284,KRBOX1,+
chr3,44283377,44373590,TOPAZ1,+
chr3,45123765,45187914,CDCP1,-
chr3,45796940,45838035,SLC6A20,-
chr3,46062290,46068979,XCR1,-
chr3,46243199,46249832,CCR1,-
chr3,46283871,46308197,CCR3,+
chr3,46395234,46402413,CCR2,+
chr3,46411632,46417697,CCR5,+
chr3,46448720,46451014,CCRL2,+
chr3,46477495,46526724,LTF,-
chr3,46539484,46542439,RTP3,+
chr3,46556875,46608040,LRRC2,-
chr3,46616044,46623953,TDGF1,+
chr3,46653924,46668033,LOC100132146,+
chr3,46761072,46777921,PRSS46,-
chr3,46899356,46904973,MYL3,-
chr3,48413708,48436190,FBXW12,+
chr3,51860898,51864874,IQCF3,+
chr3,51928891,51937386,IQCF1,-
chr3,52811601,52826084,ITIH1,+
chr3,54156692,55108584,CACNA2D3,+
chr3,54952359,55001115,LRTM1,-
chr3,55542338,56502391,ERC2,-
chr3,58178352,58196730,DNASE1L3,-
chr3,58549838,58613337,FAM107A,-
chr3,58619669,58652561,FAM3D,-
chr3,59733003,60066853,FHIT,-
chr3,62355346,62359190,FEZF2,-
chr3,62384020,62861064,CADPS,-
chr3,63263913,63602597,SYNPR,+
chr3,63638343,63650893,SNTN,+
chr3,66119284,66429351,SLC25A26,+
chr3,68040733,68594772,FAM19A1,+
chr3,68780914,68981761,FAM19A4,-
chr3,69812706,70017488,MITF,+
chr3,71820805,71834357,PROK2,-
chr3,74311718,74570291,CNTN3,-
chr3,85554208,86123579,CADM2,+
chr3,87841916,88042983,HTR1F,+
chr3,97158436,97367421,EPHA6,+
chr3,97705526,97754148,GABRR3,-
chr3,98250742,98253523,GPR15,+
chr3,99357439,99515577,COL8A1,+
chr3,100328432,100414323,ADGRG7,+
chr3,102153858,102198685,ZPLD1,+
chr3,108015336,108097132,HHLA2,+
chr3,108099215,108248169,MYH15,-
chr3,108541544,108573852,TRAT1,+
chr3,108626641,108672677,GUCA1C,-
chr3,108677085,108836993,MORC1,-
chr3,109012634,109035364,DPPA2,-
chr3,109044987,109056419,DPPA4,-
chr3,111260925,111371206,CD96,+
chr3,111311746,111314182,ZBED2,-
chr3,111718006,111732735,TAGLN3,+
chr3,111758464,111800116,TMPRSS7,+
chr3,111859751,112013105,SLC9C1,-
chr3,112051793,112081659,CD200,+
chr3,112182812,112218408,BTLA,-
chr3,112534555,112564797,CD200R1L,-
chr3,113616317,113666021,GRAMD1C,+
chr3,113847498,113918254,DRD3,-
chr3,113953477,113956425,ZNF80,-
chr3,114012832,114029135,TIGIT,+
chr3,114033346,114790261,ZBTB20,-
chr3,115342150,115440334,GAP43,+
chr3,115521209,116164385,LSAMP,-
chr3,118619476,118864898,IGSF11,-
chr3,118864996,118870302,C3orf30,+
chr3,118892424,118924000,UPK1B,+
chr3,119316694,119348658,PLA1A,+
chr3,119360898,119379437,POPDC2,-
chr3,119421868,119485949,MAATS1,+
chr3,119499330,119537332,NR1I2,+
chr3,119884327,119963142,GPR156,-
chr3,121286777,121309469,ARGFX,+
chr3,121312169,121349139,FBXO40,+
chr3,121613170,121663034,SLC15A2,+
chr3,121706169,121741127,ILDR1,-
chr3,121774208,121839990,CD86,+
chr3,121902529,122005344,CASR,+
chr3,122044010,122060816,CSTA,+
chr3,122296448,122357894,PARP15,+
chr3,122399671,122449687,PARP14,+
chr3,122628039,122746659,SEMA5B,-
chr3,123001142,123167392,ADCY5,-
chr3,123687861,123711017,ROPN1,-
chr3,123813527,124445172,KALRN,+
chr3,124624288,124653595,MUC13,-
chr3,124801479,124931609,SLC12A8,-
chr3,125687986,125702297,ROPN1B,+
chr3,125725199,125775618,SLC41A3,-
chr3,125822403,125900029,ALDH1L1,-
chr3,126200007,126236616,UROC1,-
chr3,126243130,126262134,CHST13,+
chr3,126268518,126277808,C3orf22,-
chr3,126911973,126917028,C3orf56,+
chr3,127407904,127542093,MGLL,-
chr3,127641901,127706514,KBTBD12,+
chr3,128181274,128186091,DNAJB8,-
chr3,129247481,129254187,RHO,+
chr3,129262056,129270310,H1FOO,+
chr3,129693235,129696781,TRH,+
chr3,130064358,130203690,COL6A5,+
chr3,130279177,130395888,COL6A6,+
chr3,130746571,130903617,NEK11,+
chr3,131252403,131758450,CPNE4,-
chr3,132036210,132087146,ACPP,+
chr3,132316080,132321488,ACKR4,+
chr3,132843664,133116619,TMEM108,+
chr3,133464976,133497850,TF,+
chr3,133651539,133748920,SLCO2A1,-
chr3,134318764,134369864,KY,-
chr3,137483133,137485176,SOX14,+
chr3,137842559,137851229,A4GNT,-
chr3,138255760,138310798,CEP70,-
chr3,138666075,138672830,FOXL2NB,+
chr3,138722803,138725110,PRR23A,-
chr3,138760943,138763734,PRR23C,-
chr3,139279021,139396892,NMNAT3,-
chr3,139654026,140286919,CLSTN2,+
chr3,140396865,140419992,TRIM42,+
chr3,140770243,140867453,SPSB4,+
chr3,141043054,141168634,ZBTB38,+
chr3,141497042,141535892,GRK7,+
chr3,145910121,145968966,PLSCR4,-
chr3,146151074,146213778,PLSCR2,-
chr3,146294341,146324003,PLSCR5,-
chr3,147103834,147124596,ZIC4,-
chr3,148447966,148460790,AGTR1,+
chr3,148545587,148577974,CPB1,+
chr3,148583042,148614878,CPA3,+
chr3,148890285,148939832,CP,-
chr3,149036284,149051548,TM4SF18,-
chr3,149086804,149095568,TM4SF1,-
chr3,149192367,149221181,TM4SF4,+
chr3,149235021,149421060,WWTR1,-
chr3,149479225,149510610,ANKUB1,-
chr3,150644353,150690786,CLRN1,-
chr3,151054630,151102600,P2RY12,-
chr3,151153777,151176497,IGSF10,-
chr3,151451703,151475556,AADACL2,+
chr3,151531860,151546276,AADAC,+
chr3,151591430,151602407,SUCNR1,+
chr3,153202283,153220486,C3orf79,+
chr3,154055460,154147504,GPR149,-
chr3,155197670,155421997,PLCH1,-
chr3,155838336,156256927,KCNAB1,+
chr3,156977530,157221136,VEPH1,-
chr3,157261132,157319022,PQLC2L,+
chr3,158787040,159615155,IQCJ-SCHIP1,+
chr3,158787040,158984096,IQCJ,+
chr3,158991035,159615155,SCHIP1,+
chr3,160560000,160796695,PPM1L,+
chr3,160801670,160823160,B3GALNT1,-
chr3,161214595,161221730,OTOL1,+
chr3,164696685,164796283,SI,-
chr3,167159576,167191920,SERPINI2,-
chr3,167196471,167371289,WDR49,-
chr3,169539709,169555561,LRRIQ4,+
chr3,169557028,169587723,LRRC31,-
chr3,169629359,169656963,SAMD7,+
chr3,170136652,170152479,CLDN11,+
chr3,170177341,170303863,SLC7A14,-
chr3,170714136,170744768,SLC2A2,-
chr3,171561138,171577108,TMEM212,+
chr3,172161080,172166246,GHSR,-
chr3,172223297,172241297,TNFSF10,-
chr3,172607146,172859058,SPATA16,-
chr3,174577110,175523428,NAALADL2,+
chr3,178254085,178562217,KCNMB2,+
chr3,178866310,178957881,PIK3CA,+
chr3,178957536,178984838,KCNMB3,-
chr3,179512745,179754841,PEX5L,-
chr3,182511290,182639423,ATP11B,+
chr3,182840002,182880667,LAMP3,-
chr3,183205318,183273499,KLHL6,-
chr3,183749331,183757157,HTR3D,+
chr3,183770834,183778461,HTR3C,+
chr3,183814851,183824783,HTR3E,+
chr3,183977002,183979251,CAMK2N2,-
chr3,183993798,184010819,ECE2,+
chr3,184097860,184107623,CHRD,+
chr3,184119324,184157436,LINC02054,+
chr3,184795837,184870802,C3orf70,-
chr3,185080835,185206882,MAP3K13,+
chr3,185225569,185270369,LIPH,-
chr3,185764105,185826901,ETV5,-
chr3,185864989,186080023,DGKG,-
chr3,186330849,186339107,AHSG,+
chr3,186358148,186370797,FETUB,+
chr3,186383740,186396029,HRG,+
chr3,186435097,186462199,KNG1,+
chr3,186560462,186576252,ADIPOQ,+
chr3,186739664,186796341,ST6GAL1,+
chr3,186915273,186919253,RTP1,+
chr3,186933872,187009810,MASP1,-
chr3,187086167,187089372,RTP4,+
chr3,187416046,187420345,RTP2,-
chr3,187439164,187454285,BCL6,-
chr3,187930720,188608460,LPP,+
chr3,188889762,189041271,TPRG1,+
chr3,189314534,189615068,TP63,+
chr3,189674516,189840226,P3H2,-
chr3,190023489,190040235,CLDN1,-
chr3,190105660,190129932,CLDN16,+
chr3,190146443,190167665,TMEM207,-
chr3,190917029,190983404,OSTN,+
chr3,191857181,192445388,FGF12,-
chr3,192992830,193096514,ATP13A5,-
chr3,193116755,193272911,ATP13A4,-
chr3,194060493,194072057,CPN2,-
chr3,194075975,194090472,LRRC15,-
chr3,194789007,194968649,XXYLT1,-
chr3,195295572,195311076,APOD,-
chr3,195447752,195460424,MUC20,+
chr3,195473635,195538844,MUC4,-
chr3,195924322,195938300,ZDHHC19,-
chr3,196233747,196242237,SMCO1,-
chr3,196366566,196388875,NRROS,+
chr3,197236653,197300194,BDH1,-
chr4,124357,157949,ZNF718,+
chr4,264463,299110,ZNF732,-
chr4,331595,367691,ZNF141,+
chr4,1065265,1107352,RNF212,-
chr4,1396719,1400230,NKX1-1,-
chr4,3315873,3441640,RGS12,+
chr4,4190529,4228621,OTOP1,-
chr4,5016312,5021197,CYTL1,-
chr4,5053243,5502728,STK32B,+
chr4,5564145,5711275,EVC2,-
chr4,6027925,6202318,JAKMIP1,-
chr4,6322304,6565327,PPP2R2C,-
chr4,7042575,7044728,CCDC96,-
chr4,7194373,7744564,SORCS2,+
chr4,7432020,7436700,PSAPL1,-
chr4,7967036,8073743,ABLIM2,-
chr4,8200970,8242830,SH3TC1,+
chr4,8582216,8591750,GPR78,+
chr4,9446259,9452240,DEFB131,+
chr4,9783257,9785633,DRD5,+
chr4,9827847,10041872,SLC2A9,-
chr4,10491837,10686386,CLNK,-
chr4,11399987,11430537,HS3ST1,-
chr4,15341559,15447791,C1QTNF7,+
chr4,15704572,15733796,BST1,+
chr4,15779887,15854866,CD38,+
chr4,15937191,15940363,FGFBP1,-
chr4,15961862,15964859,FGFBP2,-
chr4,15969848,16085623,PROM1,-
chr4,16503156,16900432,LDB2,-
chr4,17516787,17528727,CLRN2,+
chr4,20730238,21950374,KCNIP4,-
chr4,22388996,22517677,ADGRA3,-
chr4,23793643,24474452,PPARGC1A,-
chr4,24797084,24802467,SOD3,+
chr4,24807738,24981826,CCDC149,-
chr4,25000470,25032414,LGI2,-
chr4,25657434,25680370,SLC34A2,+
chr4,25749048,25865217,SEL1L3,-
chr4,26483017,26492042,CCKAR,-
chr4,36283236,36346407,DTHD1,+
chr4,37246689,37451087,NWD2,+
chr4,37455551,37595132,C4orf19,+
chr4,37592421,37687999,RELL1,-
chr4,37892704,38140796,TBC1D1,+
chr4,38773859,38784611,TLR10,-
chr4,38797875,38806412,TLR1,-
chr4,38825324,38858438,TLR6,-
chr4,38968364,39034041,TMEM156,-
chr4,39046450,39127853,KLHL5,+
chr4,39548916,39628717,SMIM14,-
chr4,40192630,40246384,RHOH,+
chr4,40337345,40357234,CHRNA9,+
chr4,40425271,40517990,RBM47,-
chr4,40751913,40813199,NSUN7,+
chr4,41361623,41702061,LIMCH1,+
chr4,41746098,41750987,PHOX2B,-
chr4,42895282,43032675,GRXCR1,+
chr4,44175919,44450824,KCTD8,-
chr4,44624353,44653658,YIPF7,-
chr4,46037785,46126082,GABRG1,-
chr4,46245564,46392085,GABRA2,-
chr4,46736843,46911252,COX7B2,-
chr4,46920916,46996424,GABRA4,-
chr4,47033294,47428462,GABRB1,+
chr4,47937993,48014961,CNGA1,-
chr4,48068409,48136273,TXK,-
chr4,48485359,48491541,SLC10A4,+
chr4,48887396,48908845,OCIAD2,-
chr4,48988264,49064096,CWH43,+
chr4,53609683,53617807,ERVMER34-1,-
chr4,54326436,54457753,LNX1,-
chr4,55095255,55164414,PDGFRA,+
chr4,57036360,57196890,KIAA1211,+
chr4,57514153,57547872,HOPX,-
chr4,65144176,65275178,TECRL,-
chr4,68424414,68473059,STAP1,+
chr4,68603092,68621804,GNRHR,-
chr4,68686593,68749716,TMPRSS11D,-
chr4,68776018,68829232,TMPRSS11A,-
chr4,68918915,68995587,TMPRSS11F,-
chr4,69092370,69111412,TMPRSS11B,-
chr4,69313166,69363322,TMPRSS11E,+
chr4,69402901,69434245,UGT2B17,-
chr4,69512314,69536494,UGT2B15,-
chr4,69681710,69697735,UGT2B10,+
chr4,69962191,69978705,UGT2B7,+
chr4,70065907,70080449,UGT2B11,-
chr4,70146216,70160768,UGT2B28,+
chr4,70345882,70391732,UGT2B4,-
chr4,70454134,70518967,UGT2A1,-
chr4,70454134,70505360,UGT2A2,-
chr4,70592685,70626430,SULT1B1,-
chr4,70706929,70725870,SULT1E1,-
chr4,70796798,70812288,CSN1S1,+
chr4,70820973,70826729,CSN2,-
chr4,70861647,70868173,STATH,+
chr4,70894129,70902255,HTN3,+
chr4,70916131,70924565,HTN1,+
chr4,71019903,71032326,PRR27,+
chr4,71062243,71070293,ODAM,+
chr4,71091787,71100969,FDCSP,+
chr4,71108332,71117145,CSN3,+
chr4,71200670,71202833,CABS1,+
chr4,71226492,71232823,SMR3A,+
chr4,71248794,71255961,SMR3B,+
chr4,71263598,71275914,OPRPN,+
chr4,71296208,71348714,MUC7,+
chr4,71384288,71398460,AMTN,+
chr4,71457974,71473005,AMBN,+
chr4,71494460,71512536,ENAM,+
chr4,71521257,71532348,JCHAIN,-
chr4,72204769,72437804,SLC4A4,+
chr4,72607409,72671237,GC,-
chr4,72904848,73013918,NPFFR2,+
chr4,74269955,74287201,ALB,+
chr4,74301935,74321502,AFP,+
chr4,74347461,74369718,AFM,+
chr4,74437266,74486348,RASSF6,-
chr4,74606222,74609433,CXCL8,+
chr4,74702272,74704477,CXCL6,+
chr4,74861358,74864446,CXCL5,-
chr4,75174186,75182520,EPGN,+
chr4,75230859,75254477,EREG,+
chr4,75310814,75320726,AREG,+
chr4,75669968,75719896,BTC,-
chr4,76481257,76491103,C4orf26,+
chr4,76781024,76823681,PPEF2,-
chr4,76922494,76928676,CXCL9,-
chr4,76932332,77033955,ART3,+
chr4,76942268,76944689,CXCL10,-
chr4,76954834,76957350,CXCL11,-
chr4,77172852,77232283,FAM47E-STBD1,+
chr4,77172852,77204936,FAM47E,+
chr4,77234191,77328458,CCDC158,-
chr4,77356252,77704406,SHROOM3,+
chr4,77816081,77819002,SOWAHB,-
chr4,78432906,78532988,CXCL13,+
chr4,79472741,79531605,ANXA3,+
chr4,80238271,80247171,NAA11,-
chr4,81106423,81125483,PRDM8,+
chr4,81189418,81212171,FGF5,+
chr4,81952118,81978779,BMP3,+
chr4,82008523,82136271,PRKG2,-
chr4,83405603,83483126,TMEM150C,-
chr4,84011200,84035911,PLAC8,-
chr4,86699850,86923823,ARHGAP24,+
chr4,86933448,87374283,MAPK10,-
chr4,88224940,88244058,HSD17B13,-
chr4,88394481,88450655,SPARCL1,-
chr4,88529680,88538025,DSPP,+
chr4,88571453,88585513,DMP1,+
chr4,88720701,88733601,IBSP,+
chr4,88742549,88767969,MEPE,+
chr4,88896801,88904563,SPP1,+
chr4,89011415,89152474,ABCG2,-
chr4,90645249,90759447,SNCA,-
chr4,90816051,90875780,MMRN1,+
chr4,91156181,91703155,CCSER1,+
chr4,95219706,95264027,HPGDS,-
chr4,95679127,96079601,BMPR1B,+
chr4,99391517,99579812,TSPAN5,-
chr4,100044807,100065449,ADH4,-
chr4,100123794,100140403,ADH6,-
chr4,100197522,100212185,ADH1A,-
chr4,100227543,100242599,ADH1B,-
chr4,100257648,100274202,ADH1C,-
chr4,100333417,100356667,ADH7,-
chr4,100432160,100463460,C4orf17,+
chr4,100737980,100791347,DAPP1,+
chr4,101316497,101439250,EMCN,-
chr4,102711763,102995969,BANK1,+
chr4,103182820,103245469,SLC39A8,-
chr4,104510624,104640973,TACR3,-
chr4,106473776,106602070,ARHGEF38,+
chr4,106816596,106892828,NPNT,+
chr4,107279339,107288592,GIMD1,-
chr4,107842958,107957453,DKK2,-
chr4,110661847,110723381,CFI,-
chr4,110769339,110793471,LRIT3,+
chr4,110834039,110934235,EGF,+
chr4,111397228,111484493,ENPEP,+
chr4,115543522,115599381,UGT8,+
chr4,118955499,119179789,NDST3,+
chr4,119771842,119982402,SYNPO2,+
chr4,120056938,120108944,MYOZ2,+
chr4,120238404,120243316,FABP2,-
chr4,121956781,121993673,NDNF,-
chr4,122052562,122148621,TNIP3,-
chr4,122680087,122686555,TMEM155,-
chr4,122800182,122872909,TRPC3,-
chr4,123300120,123350947,ADAD1,+
chr4,123372624,123377650,IL2,-
chr4,123533782,123542212,IL21,-
chr4,126237566,126414087,FAT4,+
chr4,141178439,141303710,SCOC,+
chr4,141364528,141419531,MGAT4D,-
chr4,142557748,142655140,IL15,+
chr4,144498559,144621828,FREM3,-
chr4,144792018,144826716,GYPE,-
chr4,144917256,144940498,GYPB,-
chr4,145030455,145061939,GYPA,-
chr4,146601355,146653949,C4orf51,+
chr4,147560044,147563623,POU4F2,+
chr4,147627789,147867038,TTC29,-
chr4,150999425,151178609,DCLK2,+
chr4,153547265,153601317,TMEM154,-
chr4,153864134,153900848,FHDC1,+
chr4,154605403,154627412,TLR2,+
chr4,154631311,154681387,RNF175,-
chr4,154701741,154710228,SFRP2,-
chr4,155243805,155412877,DCHS2,-
chr4,155484131,155493915,FGB,+
chr4,155504277,155511918,FGA,-
chr4,155525285,155533960,FGG,-
chr4,155661992,155674271,LRAT,+
chr4,155702423,155749965,RBM46,+
chr4,156129780,156138230,NPY2R,+
chr4,156750880,156787425,ASIC5,-
chr4,156824844,156841558,TDO2,+
chr4,157997554,158093242,GLRB,+
chr4,158141735,158287227,GRIA2,+
chr4,159045731,159094202,FAM198B,-
chr4,159442865,159574524,RXFP1,+
chr4,159814683,159956333,C4orf45,-
chr4,164264998,164273086,NPY5R,+
chr4,164392246,164395047,TKTL2,-
chr4,164445449,165304407,43525,-
chr4,165798139,165818679,APELA,+
chr4,165875597,165898818,TRIM61,-
chr4,165878099,165880273,FAM218A,+
chr4,165953150,165962896,TRIM60,+
chr4,166794409,167025609,TLL1,+
chr4,169013687,169108893,ANXA10,+
chr4,169277885,169401665,DDX60L,-
chr4,169418216,169849608,PALLD,+
chr4,174309298,174440389,SCRG1,-
chr4,175839508,175899331,ADAM29,+
chr4,176554087,176734265,GPM6A,-
chr4,177134823,177190373,ASB5,-
chr4,177604684,177713899,VEGFC,-
chr4,183164583,183724177,TENM3,+
chr4,184239219,184241927,CLDN22,-
chr4,185009858,185139114,ENPP6,-
chr4,185676748,185733413,ACSL1,-
chr4,186350487,186370982,C4orf47,+
chr4,186366335,186392913,CCDC110,-
chr4,186421813,186456712,PDLIM3,-
chr4,186506597,186877870,SORBS2,-
chr4,186990308,187006252,TLR3,+
chr4,187070326,187093817,FAM149A,+
chr4,187148624,187179628,KLKB1,+
chr4,187187117,187210835,F11,+
chr4,187454808,187476721,MTNR1A,-
chr4,188916924,188926204,ZFP42,+
chr4,189012425,189026741,TRIML2,-
chr4,189060594,189068897,TRIML1,+
chr4,190945521,190948412,FRG2,-
chr4_ctg9_hap1,506427,529760,UGT2A3,-
chr5,1201709,1225232,SLC6A19,+
chr5,1225469,1246304,SLC6A18,+
chr5,1392904,1445543,SLC6A3,-
chr5,1877540,1887293,IRX4,-
chr5,2746278,2751769,IRX2,-
chr5,2752244,2755511,C5orf38,+
chr5,3596167,3601517,IRX1,+
chr5,5140442,5320415,ADAMTS16,+
chr5,6448735,6496834,UBE2QL1,+
chr5,7396342,7830194,ADCY2,+
chr5,7830490,7851603,C5orf49,-
chr5,9035137,9546233,SEMA5A,-
chr5,10971951,11904155,CTNND2,-
chr5,13690436,13944589,DNAH5,-
chr5,15500304,15939905,FBXL7,+
chr5,16067473,16179897,43535,-
chr5,16473146,16617167,FAM134B,-
chr5,17216931,17276954,BASP1,+
chr5,19473139,20575982,CDH18,-
chr5,21750974,22213909,CDH12,-
chr5,24487208,24593608,CDH10,-
chr5,26880708,27038689,CDH9,-
chr5,31193761,31329253,CDH6,+
chr5,31639516,32111038,PDZD2,+
chr5,32710742,32791830,NPR3,+
chr5,33523639,33892297,ADAMTS12,-
chr5,33936490,33939023,RXFP3,+
chr5,34998205,35048240,AGXT2,-
chr5,35055801,35230691,PRLR,-
chr5,35856976,35879705,IL7R,+
chr5,35904396,35938881,CAPSL,-
chr5,35960857,36001130,UGT3A1,-
chr5,36247020,36302011,RANBP3L,-
chr5,37812778,37839782,GDNF,-
chr5,37873526,37875901,GDNF-AS1,+
chr5,38403633,38465582,EGFLAM,+
chr5,38475064,38595507,LIFR,-
chr5,38845959,38935743,OSMR,+
chr5,39105353,39270759,FYB,-
chr5,39284245,39364662,C9,-
